did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
458,analcatdata_authorship,tabpfn,841,70,972,420,0.04090433817356825,0.040881842374801636,0.00014239395003806546,0.040664901956915855,0.041263467632234097,0.29935054197907446,0.2985154455527663,75,0.9999956727027893
469,analcatdata_dmft,hybrid_8l,797,4,972,398,0.02882062749316295,0.02860916778445244,0.000879171998201676,0.02848956175148487,0.03437703847885132,0.07231648617734511,0.0632736012339592,75,0.5877482533454895
469,analcatdata_dmft,hydra,797,4,972,398,0.043806570048133535,0.04353448748588562,0.0012780543064988394,0.04338384419679642,0.05244285799562931,0.0896295715495944,0.07906163483858109,75,0.566217041015625
469,analcatdata_dmft,looped_transformer_6physical_core4x2,797,4,972,398,0.03357909676929315,0.033279648050665855,0.0011183192554199942,0.033146366477012634,0.040155475959181786,0.07759068792064984,0.06746246665716171,75,0.5848645806312561
469,analcatdata_dmft,tabpfn,797,4,972,398,0.039808170621593794,0.039509331807494164,0.0013488689552977567,0.03931822907179594,0.047527534887194633,0.08849989097565412,0.0751116806641221,75,0.5754562497138977
1049,pc4,hybrid_8l,1458,37,972,512,0.019497412778437136,0.01945685688406229,0.0006369136990648718,0.016208301298320293,0.021257387474179268,0.1870685542250673,0.16489995829761028,75,0.9296761393547058
1049,pc4,hydra,1458,37,972,512,0.027821674570441247,0.027896077372133732,0.0007569045102745821,0.023163970559835434,0.02840369939804077,0.18986780083427826,0.17268910817801952,75,0.9139121770858765
1049,pc4,looped_transformer_6physical_core4x2,1458,37,972,512,0.023541352959970632,0.023599705658853054,0.0006758798668500954,0.01949259452521801,0.024346291087567806,0.1881950044259429,0.167852645739913,75,0.9293987274169921
1049,pc4,tabpfn,1458,37,972,512,0.027919529676437377,0.028006285429000854,0.0009662214139477216,0.023302012123167515,0.03056147787719965,0.19292337869604428,0.1724634626880288,75,0.933065402507782
1050,pc3,hybrid_8l,1563,37,972,512,0.019678686372935773,0.019709103740751743,0.00020345749177276928,0.01937464065849781,0.020128348842263222,0.1726872969046235,0.1637519635260105,75,0.8273314356803894
1050,pc3,hydra,1563,37,972,512,0.02810787107795477,0.02813003957271576,0.00022379060068005086,0.02780369110405445,0.029034744016826153,0.17813674081116915,0.1715404698625207,75,0.8159644722938537
1050,pc3,looped_transformer_6physical_core4x2,1563,37,972,512,0.023843386384348075,0.02384174522012472,0.00019967906776195465,0.02351006679236889,0.024460677057504654,0.17564696115752063,0.16694979183375835,75,0.8315631508827209
1050,pc3,tabpfn,1563,37,972,512,0.02818643196175496,0.028215541504323483,0.0001715537557860103,0.02790483459830284,0.028558893129229546,0.1800154060870409,0.17269192077219486,75,0.8237703084945679
1063,kc2,hybrid_8l,522,21,972,261,0.012551037135223547,0.012646051123738289,0.00026563938497784964,0.011999947018921375,0.013007025234401226,0.09316735545794169,0.08975763991475105,75,0.7965834259986877
1063,kc2,hydra,522,21,972,261,0.017094271692136922,0.017130888998508453,0.00036519003948503703,0.016455229371786118,0.01822337880730629,0.09862437934925158,0.09540252480655909,75,0.8299381136894226
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,0.014431232375403245,0.014463485218584538,0.00015740089541865592,0.014182311482727528,0.014776807278394699,0.0934919172525406,0.09104178193956614,75,0.8338557839393616
1063,kc2,tabpfn,522,21,972,261,0.01704285968095064,0.017071817070245743,0.00036505505783322284,0.016742913983762264,0.019875810481607914,0.09800757646560669,0.09495296236127615,75,0.8339524269104004
1068,pc1,hybrid_8l,1109,21,972,512,0.019530454414586226,0.01945701614022255,0.00019349433706766547,0.019324814900755882,0.02014585118740797,0.10701670246819656,0.10257633775472641,75,0.8752937197685242
1068,pc1,hydra,1109,21,972,512,0.027936182829240958,0.027872411534190178,0.00018742094850707292,0.027744418941438198,0.028461256995797157,0.1133775587255756,0.10996191203594208,75,0.826337194442749
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,0.02364314372340838,0.023548537865281105,0.00018729581424481006,0.023454660549759865,0.024164746515452862,0.10851518387595813,0.10459413100033998,75,0.8765598654747009
1068,pc1,tabpfn,1109,21,972,512,0.028088499121367932,0.028032265603542328,0.00018945962456626907,0.027879825793206692,0.028662238270044327,0.1156816911821564,0.11147628165781498,75,0.8716344475746155
1462,banknote-authentication,hybrid_8l,1372,4,972,512,0.01625521800170342,0.016080779023468494,0.0005840012179967299,0.01601510401815176,0.019759418442845345,0.043075224446753664,0.03923261631280184,75,1.0
1462,banknote-authentication,hydra,1372,4,972,512,0.023280290737748146,0.023111882619559765,0.0006198848462913252,0.02305432315915823,0.0277487775310874,0.05175871754686038,0.047141872346401215,75,1.0
1462,banknote-authentication,looped_transformer_6physical_core4x2,1372,4,972,512,0.019520987905561924,0.019442258402705193,0.0004767872832748463,0.01938554085791111,0.023508532904088497,0.044044067189097404,0.04205835983157158,75,1.0
1462,banknote-authentication,tabpfn,1372,4,972,512,0.02311589565128088,0.023043451830744743,0.00018771891980235052,0.022958070039749146,0.024223237298429012,0.049937368631362916,0.04736650828272104,75,1.0
1464,blood-transfusion-service-center,hybrid_8l,748,4,972,374,0.012598029437164466,0.012499473989009857,0.0003865059316427417,0.012381419539451599,0.015611359849572182,0.038729439762731396,0.03496854659169912,75,0.7451918005943299
1464,blood-transfusion-service-center,hydra,748,4,972,374,0.017856776143113772,0.017782834358513355,0.00018509938551787957,0.017668256536126137,0.018843152560293674,0.044395114270349346,0.0409177178516984,75,0.7595831751823425
1464,blood-transfusion-service-center,looped_transformer_6physical_core4x2,748,4,972,374,0.01500436673561732,0.014947833493351936,0.0001187022654038042,0.014885133132338524,0.015397364273667336,0.039080522519846755,0.03696642257273197,75,0.753058660030365
1464,blood-transfusion-service-center,tabpfn,748,4,972,374,0.017687194931010404,0.017637949436903,0.00011287690654316205,0.017555163241922855,0.01797541882842779,0.04239493440836668,0.0408067787066102,75,0.7564161419868469
1480,ilpd,hybrid_8l,583,10,972,291,0.012510114274919033,0.01266938541084528,0.0005824440223625513,0.010734769515693188,0.013068611733615398,0.05395226627588272,0.05247226171195507,75,0.7292548179626465
1480,ilpd,hydra,583,10,972,291,0.017662433547278245,0.017770661041140556,0.00044229355958828615,0.01638065744191408,0.018274295143783092,0.05994979171703259,0.05820405203849077,75,0.7332129836082458
1480,ilpd,looped_transformer_6physical_core4x2,583,10,972,291,0.014445271156728268,0.014690845273435116,0.000811187203224914,0.012104034423828125,0.015054004266858101,0.055572208563486734,0.053802662529051304,75,0.7351219058036804
1480,ilpd,tabpfn,583,10,972,291,0.01705078532298406,0.01736611407250166,0.0009507405984773636,0.014298302121460438,0.01768895611166954,0.05911759099612633,0.05801845993846655,75,0.7389021754264832
1494,qsar-biodeg,hybrid_8l,1055,41,972,512,0.019783770305414995,0.0194890471175313,0.0010565179078831516,0.019359461031854153,0.028362969867885113,0.18599845663954814,0.1780886622145772,75,0.9309940695762634
1494,qsar-biodeg,hydra,1055,41,972,512,0.02879770837724209,0.027937463484704494,0.0032651574675396536,0.027772110886871815,0.047520169056952,0.19844777287294468,0.18860801495611668,75,0.9117488026618957
1494,qsar-biodeg,looped_transformer_6physical_core4x2,1055,41,972,512,0.023799644770721596,0.023632166907191277,0.00039193669555985744,0.023463226854801178,0.026016714982688427,0.1919079794983069,0.1828345451503992,75,0.932079267501831
1494,qsar-biodeg,tabpfn,1055,41,972,512,0.028172636839250722,0.02804811391979456,0.000293421870488748,0.02785815391689539,0.02913159690797329,0.19786963703731697,0.1866788286715746,75,0.9339252471923828
1510,wdbc,hybrid_8l,569,30,972,284,0.013201730673511823,0.013020441867411137,0.0005587492617001256,0.012551572173833847,0.01620736811310053,0.1298236672952771,0.1253622779622674,75,0.9962894439697265
1510,wdbc,hydra,569,30,972,284,0.01860832581917445,0.01788976602256298,0.001761998196368517,0.01739332638680935,0.028567949309945107,0.13477001634736857,0.13131269253790379,75,0.9963654994964599
1510,wdbc,looped_transformer_6physical_core4x2,569,30,972,284,0.014864373455444972,0.01475709117949009,0.0003051074656710366,0.014588831923902035,0.01660292875021696,0.1310060659671823,0.12598518002778292,75,0.9964318752288819
1510,wdbc,tabpfn,569,30,972,284,0.01753256833801667,0.01741893496364355,0.00025094077414027506,0.017278699204325676,0.018499120138585567,0.13471832856535912,0.13040629588067532,75,0.9965328574180603
6332,cylinder-bands,hybrid_8l,277,37,972,138,0.010249704904854297,0.010129001922905445,0.000321134136470383,0.009959320537745953,0.011782093904912472,0.12039875537157059,0.11875555943697691,75,0.7922531962394714
6332,cylinder-bands,hydra,277,37,972,138,0.016697410208483535,0.01651519164443016,0.0004141565159093785,0.016240371391177177,0.018213549628853798,0.12712101351469754,0.12609767075628042,75,0.7525364041328431
6332,cylinder-bands,looped_transformer_6physical_core4x2,277,37,972,138,0.008968025880555312,0.008889143355190754,0.00016769889937743074,0.008823287673294544,0.009604508057236671,0.11796263811488947,0.11728056520223618,75,0.7623323917388916
6332,cylinder-bands,tabpfn,277,37,972,138,0.010531869282325109,0.010447444394230843,0.00028722005000758,0.010375318117439747,0.01236546877771616,0.1216836927458644,0.12008700240403414,75,0.7815157175064087
23381,dresses-sales,hybrid_8l,99,12,972,49,0.009916024208068848,0.009811661206185818,0.00041031991330188467,0.00945293065160513,0.012164688669145107,0.051186105186740556,0.051185403019189835,75,0.5076473355293274
