did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,hybrid_8l,625,4,972,312,2,2,ok,,0.03877594508230686,0.014752069488167763,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,2,ok,,0.14160524681210518,0.11245626118034124,0.9964833855628967
11,balance-scale,tabpfn,625,4,972,312,2,2,ok,,0.047127557918429375,0.02071785181760788,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,3,ok,,0.139295881614089,0.11240820027887821,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,3,ok,,0.03829340077936649,0.014563823118805885,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,3,ok,,0.045921504497528076,0.02175514679402113,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,3,ok,,0.04402018152177334,0.020229277200996876,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,4,ok,,0.13802147842943668,0.11220828257501125,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,4,ok,,0.04559445381164551,0.021802688017487526,0.9822571873664856
11,balance-scale,hybrid_8l,625,4,972,312,2,4,ok,,0.03798037767410278,0.014692196622490883,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,4,ok,,0.04376458842307329,0.02009632531553507,0.996491014957428
11,balance-scale,tabpfn,625,4,972,312,2,5,ok,,0.043725382536649704,0.020106653682887554,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,5,ok,,0.03811381105333567,0.014617163687944412,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,5,ok,,0.04587961547076702,0.021812906488776207,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,5,ok,,0.1388887306675315,0.11229314189404249,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,6,ok,,0.04587195999920368,0.02183863613754511,0.9822571873664856
11,balance-scale,hybrid_8l,625,4,972,312,2,6,ok,,0.03813319839537144,0.014503738842904568,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,6,ok,,0.044378580525517464,0.02009429130703211,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,6,ok,,0.13822889979928732,0.11215039156377316,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,7,ok,,0.0469076419249177,0.022146329283714294,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,7,ok,,0.054218994453549385,0.020481924526393414,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,7,ok,,0.13806657306849957,0.11226749420166016,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,7,ok,,0.037756964564323425,0.01452123187482357,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,8,ok,,0.1380881341174245,0.1124489177018404,0.9964833855628967
11,balance-scale,hydra,625,4,972,312,2,8,ok,,0.045714542269706726,0.021795925684273243,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,8,ok,,0.0441209115087986,0.020107286050915718,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,8,ok,,0.037871903739869595,0.014505703002214432,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,9,ok,,0.04393365699797869,0.020345216616988182,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,9,ok,,0.03739189263433218,0.01450305711477995,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,9,ok,,0.13937852811068296,0.11228960566222668,0.9964833855628967
